year,month,era,key_event,category,mental_state,intensity,source,track_theme,_themes_list,matched_themes,matched_tracks,n_tracks,event_coef_mean,event_coef_median,event_coef_min,event_coef_max,matched_themes_str,matched_tracks_str
2006,8,Graduation Pre-Era,More public appearances,public,neutral,2,-- ,"fame, identity, isolation","['fame', 'identity', 'isolation']","['fame', 'identity', 'isolation']","[{'track': np.float64(79.0), 'coef': 91.0}, {'track': np.float64(67.0), 'coef': 91.0}, {'track': np.float64(78.0), 'coef': 91.0}, {'track': np.float64(71.0), 'coef': 91.0}, {'track': np.float64(69.0), 'coef': 91.0}, {'track': np.float64(33.0), 'coef': 84.0}, {'track': np.float64(105.0), 'coef': 77.0}, {'track': np.float64(106.0), 'coef': 77.0}, {'track': np.float64(119.0), 'coef': 77.0}, {'track': np.float64(53.0), 'coef': 76.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(66.0), 'coef': 74.0}, {'track': np.float64(59.0), 'coef': 74.0}, {'track': np.float64(181.0), 'coef': 46.0}, {'track': np.float64(191.0), 'coef': 43.0}, {'track': np.float64(195.0), 'coef': 43.0}, {'track': np.float64(200.0), 'coef': 43.0}, {'track': np.float64(213.0), 'coef': 40.0}, {'track': np.float64(221.0), 'coef': 40.0}]",19,69.73684210526316,76.0,40.0,91.0,"fame, identity, isolation",79.0 (91.000); 67.0 (91.000); 78.0 (91.000); 71.0 (91.000); 69.0 (91.000); 33.0 (84.000); 105.0 (77.000); 106.0 (77.000); 119.0 (77.000); 53.0 (76.000); 50.0 (76.000); 66.0 (74.000); 59.0 (74.000); 181.0 (46.000); 191.0 (43.000); 195.0 (43.000); 200.0 (43.000); 213.0 (40.000); 221.0 (40.000)
2006,9,Graduation Pre-Era,Rumors about new direction,music,neutral,2,Pitchfork,"chaos, fame, consequences","['chaos', 'fame', 'consequences']","['chaos', 'fame', 'consequences']","[{'track': np.float64(67.0), 'coef': 91.0}, {'track': np.float64(69.0), 'coef': 91.0}, {'track': np.float64(71.0), 'coef': 91.0}, {'track': np.float64(33.0), 'coef': 84.0}, {'track': np.float64(129.0), 'coef': 84.0}, {'track': np.float64(105.0), 'coef': 77.0}, {'track': np.float64(119.0), 'coef': 77.0}, {'track': np.float64(109.0), 'coef': 77.0}, {'track': np.float64(106.0), 'coef': 77.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(53.0), 'coef': 76.0}, {'track': np.float64(87.0), 'coef': 74.0}, {'track': np.float64(66.0), 'coef': 74.0}, {'track': np.float64(181.0), 'coef': 46.0}, {'track': np.float64(199.0), 'coef': 43.0}, {'track': np.float64(200.0), 'coef': 43.0}, {'track': np.float64(201.0), 'coef': 43.0}, {'track': np.float64(209.0), 'coef': 40.0}, {'track': np.float64(213.0), 'coef': 40.0}]",19,68.63157894736842,76.0,40.0,91.0,"chaos, fame, consequences",67.0 (91.000); 69.0 (91.000); 71.0 (91.000); 33.0 (84.000); 129.0 (84.000); 105.0 (77.000); 119.0 (77.000); 109.0 (77.000); 106.0 (77.000); 50.0 (76.000); 53.0 (76.000); 87.0 (74.000); 66.0 (74.000); 181.0 (46.000); 199.0 (43.000); 200.0 (43.000); 201.0 (43.000); 209.0 (40.000); 213.0 (40.000)
2006,10,Graduation Pre-Era,Increased work with Daft Punk,music,creative_peak,4,Billboard,"drugs, addiction, music, criticism of the authorities","['drugs', 'addiction', 'music', 'criticism of the authorities']","['drugs', 'addiction', 'music', 'criticism of the authorities']","[{'track': np.float64(27.0), 'coef': 84.0}, {'track': np.float64(28.0), 'coef': 84.0}, {'track': np.float64(31.0), 'coef': 84.0}, {'track': np.float64(96.0), 'coef': 83.0}, {'track': np.float64(1.0), 'coef': 81.0}, {'track': np.float64(6.0), 'coef': 81.0}, {'track': np.float64(13.0), 'coef': 81.0}]",7,82.57142857142857,83.0,81.0,84.0,"drugs, addiction, music, criticism of the authorities",27.0 (84.000); 28.0 (84.000); 31.0 (84.000); 96.0 (83.000); 1.0 (81.000); 6.0 (81.000); 13.0 (81.000)
2006,11,Graduation Pre-Era,Beginning of Glow in the Dark concept,music,creative_peak,4,Variety,"intro, start","['intro', 'start']","['intro', 'start']","[{'track': np.float64(21.0), 'coef': 84.0}, {'track': np.float64(0.0), 'coef': 81.0}]",2,82.5,82.5,81.0,84.0,"intro, start",21.0 (84.000); 0.0 (81.000)
2006,12,Graduation Pre-Era,Work continues,music,neutral,2,-- ,"grind, persistence, momentum","['grind', 'persistence', 'momentum']","['grind', 'persistence', 'momentum']","[{'track': np.float64(133.0), 'coef': 84.0}, {'track': np.float64(219.0), 'coef': 40.0}]",2,62.0,62.0,40.0,84.0,"grind, persistence, momentum",133.0 (84.000); 219.0 (40.000)
2007,1,Graduation Era,Album sessions intensify,music,creative_peak,4,Pitchfork,"drugs, addiction, music, criticism of the authorities","['drugs', 'addiction', 'music', 'criticism of the authorities']","['drugs', 'addiction', 'music', 'criticism of the authorities']","[{'track': np.float64(27.0), 'coef': 84.0}, {'track': np.float64(28.0), 'coef': 84.0}, {'track': np.float64(31.0), 'coef': 84.0}, {'track': np.float64(96.0), 'coef': 83.0}, {'track': np.float64(1.0), 'coef': 81.0}, {'track': np.float64(6.0), 'coef': 81.0}, {'track': np.float64(13.0), 'coef': 81.0}]",7,82.57142857142857,83.0,81.0,84.0,"drugs, addiction, music, criticism of the authorities",27.0 (84.000); 28.0 (84.000); 31.0 (84.000); 96.0 (83.000); 1.0 (81.000); 6.0 (81.000); 13.0 (81.000)
2007,2,Graduation Era,Good Life creation,music,creative_peak,4,Billboard,"success, brotherhood, flourishing","['success', 'brotherhood', 'flourishing']","['success', 'brotherhood', 'flourishing']","[{'track': np.float64(26.0), 'coef': 84.0}, {'track': np.float64(34.0), 'coef': 84.0}, {'track': np.float64(37.0), 'coef': 84.0}, {'track': np.float64(9.0), 'coef': 81.0}, {'track': np.float64(111.0), 'coef': 77.0}, {'track': np.float64(46.0), 'coef': 76.0}, {'track': np.float64(47.0), 'coef': 76.0}, {'track': np.float64(48.0), 'coef': 76.0}, {'track': np.float64(81.0), 'coef': 74.0}, {'track': np.float64(82.0), 'coef': 74.0}, {'track': np.float64(83.0), 'coef': 74.0}, {'track': np.float64(192.0), 'coef': 43.0}]",12,75.25,76.0,43.0,84.0,"success, brotherhood, flourishing",26.0 (84.000); 34.0 (84.000); 37.0 (84.000); 9.0 (81.000); 111.0 (77.000); 46.0 (76.000); 47.0 (76.000); 48.0 (76.000); 81.0 (74.000); 82.0 (74.000); 83.0 (74.000); 192.0 (43.000)
2007,3,Graduation Era,Stronger completed,music,creative_peak,5,RollingStone,"triumph, greatness, overcoming difficulties, status, work","['triumph', 'greatness', 'overcoming difficulties', 'status', 'work']","['triumph', 'greatness', 'overcoming difficulties', 'status', 'work']","[{'track': np.float64(37.0), 'coef': 84.0}, {'track': np.float64(100.0), 'coef': 83.0}, {'track': np.float64(10.0), 'coef': 81.0}, {'track': np.float64(13.0), 'coef': 81.0}, {'track': np.float64(20.0), 'coef': 81.0}, {'track': np.float64(111.0), 'coef': 77.0}, {'track': np.float64(42.0), 'coef': 76.0}, {'track': np.float64(43.0), 'coef': 76.0}, {'track': np.float64(46.0), 'coef': 76.0}, {'track': np.float64(52.0), 'coef': 76.0}, {'track': np.float64(180.0), 'coef': 46.0}, {'track': np.float64(187.0), 'coef': 46.0}]",12,73.58333333333333,76.5,46.0,84.0,"triumph, greatness, overcoming difficulties, status, work",37.0 (84.000); 100.0 (83.000); 10.0 (81.000); 13.0 (81.000); 20.0 (81.000); 111.0 (77.000); 42.0 (76.000); 43.0 (76.000); 46.0 (76.000); 52.0 (76.000); 180.0 (46.000); 187.0 (46.000)
2007,4,Graduation Era,Public feud with 50 Cent begins,public,mania_like,4,MTV,"rap, gangsters","['rap', 'gangsters']","['rap', 'gangsters']","[{'track': np.float64(14.0), 'coef': 81.0}]",1,81.0,81.0,81.0,81.0,"rap, gangsters",14.0 (81.000)
2007,5,Graduation Era,Tour prep,music,neutral,2,-- ,"intro, start","['intro', 'start']","['intro', 'start']","[{'track': np.float64(21.0), 'coef': 84.0}, {'track': np.float64(0.0), 'coef': 81.0}]",2,82.5,82.5,81.0,84.0,"intro, start",21.0 (84.000); 0.0 (81.000)
2007,6,Graduation Era,Dr. Donda West health issues begin,family,stress,4,Guardian,"grandmother, family, illness, materialism, inheritance","['grandmother', 'family', 'illness', 'materialism', 'inheritance']","['grandmother', 'family', 'illness', 'materialism', 'inheritance']","[{'track': np.float64(29.0), 'coef': 84.0}, {'track': np.float64(36.0), 'coef': 84.0}, {'track': np.float64(3.0), 'coef': 81.0}, {'track': np.float64(16.0), 'coef': 81.0}, {'track': np.float64(112.0), 'coef': 77.0}, {'track': np.float64(121.0), 'coef': 77.0}, {'track': np.float64(56.0), 'coef': 74.0}, {'track': np.float64(161.0), 'coef': 59.0}]",8,77.125,79.0,59.0,84.0,"grandmother, family, illness, materialism, inheritance",29.0 (84.000); 36.0 (84.000); 3.0 (81.000); 16.0 (81.000); 112.0 (77.000); 121.0 (77.000); 56.0 (74.000); 161.0 (59.000)
2007,7,Graduation Era,Graduation finalization,music,creative_peak,5,Pitchfork,"grief, finality, mourning","['grief', 'finality', 'mourning']","['grief', 'finality', 'mourning']","[{'track': np.float64(65.0), 'coef': 74.0}, {'track': np.float64(147.0), 'coef': 59.0}]",2,66.5,66.5,59.0,74.0,"grief, finality, mourning",65.0 (74.000); 147.0 (59.000)
2007,8,Graduation Era,Death of Donda West (shadow approaching),family,grief,5,-- ,"grief, finality, mourning","['grief', 'finality', 'mourning']","['grief', 'finality', 'mourning']","[{'track': np.float64(65.0), 'coef': 74.0}, {'track': np.float64(147.0), 'coef': 59.0}]",2,66.5,66.5,59.0,74.0,"grief, finality, mourning",65.0 (74.000); 147.0 (59.000)
2007,9,Graduation Era,Album releases,music,joy,5,Billboard,"drugs, addiction, music, criticism of the authorities","['drugs', 'addiction', 'music', 'criticism of the authorities']","['drugs', 'addiction', 'music', 'criticism of the authorities']","[{'track': np.float64(27.0), 'coef': 84.0}, {'track': np.float64(28.0), 'coef': 84.0}, {'track': np.float64(31.0), 'coef': 84.0}, {'track': np.float64(96.0), 'coef': 83.0}, {'track': np.float64(1.0), 'coef': 81.0}, {'track': np.float64(6.0), 'coef': 81.0}, {'track': np.float64(13.0), 'coef': 81.0}]",7,82.57142857142857,83.0,81.0,84.0,"drugs, addiction, music, criticism of the authorities",27.0 (84.000); 28.0 (84.000); 31.0 (84.000); 96.0 (83.000); 1.0 (81.000); 6.0 (81.000); 13.0 (81.000)
2007,10,Graduation Era,Emotional instability begins,personal,depressive_low,4,NYTimes,"emotional collapse, burnout","['emotional collapse', 'burnout']","['emotional collapse', 'burnout']","[{'track': np.float64(209.0), 'coef': 40.0}, {'track': np.float64(218.0), 'coef': 40.0}]",2,40.0,40.0,40.0,40.0,"emotional collapse, burnout",209.0 (40.000); 218.0 (40.000)
2007,11,Graduation Era,Glow in the Dark planning begins,music,creative_peak,3,Variety,"new stage, overcoming difficulties, system","['new stage', 'overcoming difficulties', 'system']","['new stage', 'overcoming difficulties', 'system']","[{'track': np.float64(37.0), 'coef': 84.0}, {'track': np.float64(92.0), 'coef': 83.0}, {'track': np.float64(42.0), 'coef': 76.0}, {'track': np.float64(52.0), 'coef': 76.0}]",4,79.75,79.5,76.0,84.0,"new stage, overcoming difficulties, system",37.0 (84.000); 92.0 (83.000); 42.0 (76.000); 52.0 (76.000)
2007,12,Graduation Era,Mourning period,family,grief,5,Guardian,"mourning, remembrance","['mourning', 'remembrance']","['mourning', 'remembrance']","[{'track': np.float64(65.0), 'coef': 74.0}, {'track': np.float64(147.0), 'coef': 59.0}]",2,66.5,66.5,59.0,74.0,"mourning, remembrance",65.0 (74.000); 147.0 (59.000)
2008,1,808s Era,Heartbreak themes emerge,music,grief,5,Pitchfork,"heartbreak, longing, regret","['heartbreak', 'longing', 'regret']","['heartbreak', 'longing', 'regret']","[{'track': np.float64(77.0), 'coef': 91.0}, {'track': np.float64(99.0), 'coef': 83.0}, {'track': np.float64(57.0), 'coef': 74.0}, {'track': np.float64(63.0), 'coef': 74.0}, {'track': np.float64(85.0), 'coef': 74.0}, {'track': np.float64(159.0), 'coef': 59.0}, {'track': np.float64(174.0), 'coef': 46.0}, {'track': np.float64(176.0), 'coef': 46.0}, {'track': np.float64(185.0), 'coef': 46.0}, {'track': np.float64(194.0), 'coef': 43.0}, {'track': np.float64(217.0), 'coef': 40.0}]",11,61.45454545454545,59.0,40.0,91.0,"heartbreak, longing, regret",77.0 (91.000); 99.0 (83.000); 57.0 (74.000); 63.0 (74.000); 85.0 (74.000); 159.0 (59.000); 174.0 (46.000); 176.0 (46.000); 185.0 (46.000); 194.0 (43.000); 217.0 (40.000)
2008,2,808s Era,Recording in Hawaii begins,music,depressive_low,4,RollingStone,"intro, start","['intro', 'start']","['intro', 'start']","[{'track': np.float64(21.0), 'coef': 84.0}, {'track': np.float64(0.0), 'coef': 81.0}]",2,82.5,82.5,81.0,84.0,"intro, start",21.0 (84.000); 0.0 (81.000)
2008,3,808s Era,Autotune experimentation,music,creative_peak,4,Billboard,intro,['intro'],['intro'],"[{'track': np.float64(21.0), 'coef': 84.0}, {'track': np.float64(0.0), 'coef': 81.0}]",2,82.5,82.5,81.0,84.0,intro,21.0 (84.000); 0.0 (81.000)
2008,4,808s Era,Emotional withdrawal,personal,depressive_low,4,Guardian,"emotional collapse, burnout","['emotional collapse', 'burnout']","['emotional collapse', 'burnout']","[{'track': np.float64(209.0), 'coef': 40.0}, {'track': np.float64(218.0), 'coef': 40.0}]",2,40.0,40.0,40.0,40.0,"emotional collapse, burnout",209.0 (40.000); 218.0 (40.000)
2008,5,808s Era,Homecoming performance,music,neutral,2,MTV,"tribute, legacy","['tribute', 'legacy']","['tribute', 'legacy']","[{'track': np.float64(85.0), 'coef': 74.0}, {'track': np.float64(161.0), 'coef': 59.0}, {'track': np.float64(165.0), 'coef': 59.0}, {'track': np.float64(187.0), 'coef': 46.0}, {'track': np.float64(205.0), 'coef': 43.0}]",5,56.2,59.0,43.0,74.0,"tribute, legacy",85.0 (74.000); 161.0 (59.000); 165.0 (59.000); 187.0 (46.000); 205.0 (43.000)
2008,6,808s Era,Glow In The Dark tour,music,creative_peak,4,Variety,"exploration, escape, adventure","['exploration', 'escape', 'adventure']","['exploration', 'escape', 'adventure']","[{'track': np.float64(39.0), 'coef': 84.0}, {'track': np.float64(81.0), 'coef': 74.0}, {'track': np.float64(159.0), 'coef': 59.0}, {'track': np.float64(208.0), 'coef': 40.0}]",4,64.25,66.5,40.0,84.0,"exploration, escape, adventure",39.0 (84.000); 81.0 (74.000); 159.0 (59.000); 208.0 (40.000)
2008,7,808s Era,Death of friend/mentor (details),family,grief,4,-- ,"loss, trauma, loneliness","['loss', 'trauma', 'loneliness']","['loss', 'trauma', 'loneliness']","[{'track': np.float64(27.0), 'coef': 84.0}, {'track': np.float64(104.0), 'coef': 77.0}, {'track': np.float64(120.0), 'coef': 77.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(55.0), 'coef': 74.0}, {'track': np.float64(56.0), 'coef': 74.0}, {'track': np.float64(62.0), 'coef': 74.0}, {'track': np.float64(63.0), 'coef': 74.0}, {'track': np.float64(153.0), 'coef': 59.0}]",9,74.33333333333333,74.0,59.0,84.0,"loss, trauma, loneliness",27.0 (84.000); 104.0 (77.000); 120.0 (77.000); 50.0 (76.000); 55.0 (74.000); 56.0 (74.000); 62.0 (74.000); 63.0 (74.000); 153.0 (59.000)
2008,8,808s Era,Loneliness themes deepen,personal,depressive_low,5,NYTimes,"loss, trauma, loneliness","['loss', 'trauma', 'loneliness']","['loss', 'trauma', 'loneliness']","[{'track': np.float64(27.0), 'coef': 84.0}, {'track': np.float64(104.0), 'coef': 77.0}, {'track': np.float64(120.0), 'coef': 77.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(55.0), 'coef': 74.0}, {'track': np.float64(56.0), 'coef': 74.0}, {'track': np.float64(62.0), 'coef': 74.0}, {'track': np.float64(63.0), 'coef': 74.0}, {'track': np.float64(153.0), 'coef': 59.0}]",9,74.33333333333333,74.0,59.0,84.0,"loss, trauma, loneliness",27.0 (84.000); 104.0 (77.000); 120.0 (77.000); 50.0 (76.000); 55.0 (74.000); 56.0 (74.000); 62.0 (74.000); 63.0 (74.000); 153.0 (59.000)
2008,9,808s Era,Love Lockdown release,music,creative_peak,5,Billboard,"escape, freedom, escape from problems, liberation","['escape', 'freedom', 'escape from problems', 'liberation']","['escape', 'freedom', 'escape from problems', 'liberation']","[{'track': np.float64(39.0), 'coef': 84.0}, {'track': np.float64(132.0), 'coef': 84.0}, {'track': np.float64(4.0), 'coef': 81.0}, {'track': np.float64(17.0), 'coef': 81.0}, {'track': np.float64(104.0), 'coef': 77.0}, {'track': np.float64(111.0), 'coef': 77.0}, {'track': np.float64(81.0), 'coef': 74.0}, {'track': np.float64(83.0), 'coef': 74.0}, {'track': np.float64(127.0), 'coef': 65.0}, {'track': np.float64(150.0), 'coef': 59.0}, {'track': np.float64(159.0), 'coef': 59.0}, {'track': np.float64(208.0), 'coef': 40.0}]",12,71.25,75.5,40.0,84.0,"escape, freedom, escape from problems, liberation",39.0 (84.000); 132.0 (84.000); 4.0 (81.000); 17.0 (81.000); 104.0 (77.000); 111.0 (77.000); 81.0 (74.000); 83.0 (74.000); 127.0 (65.000); 150.0 (59.000); 159.0 (59.000); 208.0 (40.000)
2008,10,808s Era,Public confusion at new style,public,chaotic,3,Guardian,"flexing, style, ego","['flexing', 'style', 'ego']","['flexing', 'style', 'ego']","[{'track': np.float64(69.0), 'coef': 91.0}, {'track': np.float64(72.0), 'coef': 91.0}, {'track': np.float64(131.0), 'coef': 84.0}, {'track': np.float64(47.0), 'coef': 76.0}, {'track': np.float64(48.0), 'coef': 76.0}, {'track': np.float64(122.0), 'coef': 65.0}, {'track': np.float64(124.0), 'coef': 65.0}, {'track': np.float64(155.0), 'coef': 59.0}, {'track': np.float64(172.0), 'coef': 59.0}, {'track': np.float64(177.0), 'coef': 46.0}, {'track': np.float64(189.0), 'coef': 46.0}, {'track': np.float64(190.0), 'coef': 43.0}, {'track': np.float64(201.0), 'coef': 43.0}, {'track': np.float64(204.0), 'coef': 43.0}]",14,63.357142857142854,62.0,43.0,91.0,"flexing, style, ego",69.0 (91.000); 72.0 (91.000); 131.0 (84.000); 47.0 (76.000); 48.0 (76.000); 122.0 (65.000); 124.0 (65.000); 155.0 (59.000); 172.0 (59.000); 177.0 (46.000); 189.0 (46.000); 190.0 (43.000); 201.0 (43.000); 204.0 (43.000)
2008,11,808s Era,Release of 808s & Heartbreak,music,grief,5,Pitchfork,"heartbreak, disappointment, loss","['heartbreak', 'disappointment', 'loss']","['heartbreak', 'disappointment', 'loss']","[{'track': np.float64(77.0), 'coef': 91.0}, {'track': np.float64(99.0), 'coef': 83.0}, {'track': np.float64(57.0), 'coef': 74.0}, {'track': np.float64(63.0), 'coef': 74.0}, {'track': np.float64(153.0), 'coef': 59.0}, {'track': np.float64(176.0), 'coef': 46.0}, {'track': np.float64(185.0), 'coef': 46.0}, {'track': np.float64(194.0), 'coef': 43.0}, {'track': np.float64(217.0), 'coef': 40.0}]",9,61.77777777777778,59.0,40.0,91.0,"heartbreak, disappointment, loss",77.0 (91.000); 99.0 (83.000); 57.0 (74.000); 63.0 (74.000); 153.0 (59.000); 176.0 (46.000); 185.0 (46.000); 194.0 (43.000); 217.0 (40.000)
2008,12,808s Era,Emotional collapse moments,personal,depressive_low,5,-- ,"emotional collapse, burnout","['emotional collapse', 'burnout']","['emotional collapse', 'burnout']","[{'track': np.float64(209.0), 'coef': 40.0}, {'track': np.float64(218.0), 'coef': 40.0}]",2,40.0,40.0,40.0,40.0,"emotional collapse, burnout",209.0 (40.000); 218.0 (40.000)
2009,1,Post-808s Era,Beginning recovery period,personal,depressive_low,4,Guardian,"injury, recovery, perseverance, faith","['injury', 'recovery', 'perseverance', 'faith']","['injury', 'recovery', 'perseverance', 'faith']","[{'track': np.float64(135.0), 'coef': 84.0}, {'track': np.float64(22.0), 'coef': 84.0}, {'track': np.float64(6.0), 'coef': 81.0}, {'track': np.float64(18.0), 'coef': 81.0}, {'track': np.float64(19.0), 'coef': 81.0}, {'track': np.float64(7.0), 'coef': 81.0}, {'track': np.float64(102.0), 'coef': 77.0}, {'track': np.float64(112.0), 'coef': 77.0}, {'track': np.float64(121.0), 'coef': 77.0}, {'track': np.float64(44.0), 'coef': 76.0}, {'track': np.float64(58.0), 'coef': 74.0}, {'track': np.float64(126.0), 'coef': 65.0}, {'track': np.float64(149.0), 'coef': 59.0}, {'track': np.float64(152.0), 'coef': 59.0}, {'track': np.float64(157.0), 'coef': 59.0}, {'track': np.float64(162.0), 'coef': 59.0}, {'track': np.float64(170.0), 'coef': 59.0}, {'track': np.float64(137.0), 'coef': 54.0}, {'track': np.float64(143.0), 'coef': 54.0}, {'track': np.float64(146.0), 'coef': 54.0}, {'track': np.float64(186.0), 'coef': 46.0}]",21,68.61904761904762,74.0,46.0,84.0,"injury, recovery, perseverance, faith",135.0 (84.000); 22.0 (84.000); 6.0 (81.000); 18.0 (81.000); 19.0 (81.000); 7.0 (81.000); 102.0 (77.000); 112.0 (77.000); 121.0 (77.000); 44.0 (76.000); 58.0 (74.000); 126.0 (65.000); 149.0 (59.000); 152.0 (59.000); 157.0 (59.000); 162.0 (59.000); 170.0 (59.000); 137.0 (54.000); 143.0 (54.000); 146.0 (54.000); 186.0 (46.000)
2009,2,Post-808s Era,Runaway ideas early spark,music,creative_peak,3,RollingStone,"dreams, ambitions, doubts, self-discovery, comparison","['dreams', 'ambitions', 'doubts', 'self-discovery', 'comparison']","['dreams', 'ambitions', 'doubts', 'self-discovery', 'comparison']","[{'track': np.float64(112.0), 'coef': 77.0}, {'track': np.float64(45.0), 'coef': 76.0}]",2,76.5,76.5,76.0,77.0,"dreams, ambitions, doubts, self-discovery, comparison",112.0 (77.000); 45.0 (76.000)
