tweet_id,text,favorite_count,retweet_count,user_id,user_name,user_screen_name,followers_count,cleaned_text,emotion,date,time,emotion_clean,Emotion,Valence,Arousal,Emotion_clean,TweetEmotionScore
129,I need that love and respect that we didn’t give Michael while I’m alive,71288.0,11161,169686021,ye,kanyewest,29337530.0,need love respect didnt give michael im alive,Longing,14.12.2018,05:51:04,longing,longing,45,50,longing,-6.760000000000001
130,That’s why black people never get ahead and and we stay controlled,32097.0,6204,169686021,ye,kanyewest,29337530.0,thats black people never get ahead stay controlled,Frustration,14.12.2018,02:58:55,frustration,frustration,30,75,frustration,13.409999999999998
131,Too much texting bro     Had to get the  cortisone mixed with a wittle sprinkle of lidocaine 🥋,0.0,0,169686021,ye,kanyewest,30894162.0,much texting bro get cortisone mixed wittle sprinkle lidocaine,Optimism,08.09.2020,21:55:00,optimism,optimism,80,65,optimism,53.129999999999995
132,when we become president we have to change the name of the plane from Air Force one to Yeezy force one ☝️,76836.0,17567,169686021,ye,kanyewest,29337530.0,become president change name plane air force one yeezy force one,Defiance,25.04.2018,15:19:37,defiance,defiance,40,85,defiance,37.809999999999995
133,I’m a bit sleepy tonight but when I wake up I’m going death con 3      On JEWISH PEOPLE     The funny thing is I ac…,0.0,0,169686021,ye,kanyewest,31292515.0,im bit sleepy tonight wake im going death con jewish people funny thing ac,Pride,09.10.2022,03:55:53,pride,pride,65,70,pride,44.04
134,Noooooo moooooore fake playing with peoples lives kids and mental health,26968.0,3765,169686021,ye,kanyewest,29337530.0,noooooo moooooore fake playing peoples lives kids mental health,Gratitude,14.12.2018,04:32:46,gratitude,gratitude,85,55,gratitude,44.51
135,HA HA I GOT MY TWITTER BACK ⛷,352954.0,32018,169686021,ye,kanyewest,30979830.0,ha ha got twitter back,Calm,18.09.2020,16:47:06,calm,calm,75,25,calm,-8.65
136,Invite: artwork by Nick Knight,0.0,0,169686021,ye,kanyewest,29368727.0,invite artwork nick knight,Inspiration,17.11.2019,23:00:34,inspiration,inspiration,85,75,inspiration,71.77
137,This shows Harley admitting to knowing the truth of our origin but then later dismissing the facts within the same…,62443.0,8986,169686021,ye,kanyewest,32258710.0,shows harley admitting knowing truth origin later dismissing facts within,Joy,03.11.2022,22:51:12,joy,joy,90,80,joy,83.72
138,Test,0.0,0,169686021,ye,kanyewest,30996356.0,test,Love,02.10.2020,01:12:19,love,love,90,70,love,69.54000000000002
139,I leave my emojis bart Simpson color,148913.0,27796,169686021,ye,kanyewest,29337530.0,leave emojis bart simpson color,Optimism,25.04.2018,15:34:48,optimism,optimism,80,65,optimism,53.129999999999995
140,a lot of human beings think this is what love means,37766.0,8995,169686021,ye,kanyewest,29337530.0,lot human beings think love means,Inspiration,22.09.2018,21:13:44,inspiration,inspiration,85,75,inspiration,70.77
141,THANK YOU CANDACE OWENS,98649.0,13755,169686021,ye,kanyewest,30905763.0,thank candace owens,Anxiety,11.09.2020,00:35:21,anxiety,anxiety,25,70,anxiety,1.9599999999999995
142,I feel calm but energized,29042.0,2873,169686021,,,,feel calm energized,Determination,25.04.2018,20:47:16,determination,determination,70,80,determination,62.180000000000014
143,DABABY TURNED THIS VERSE AROUND SO QUICK ITS INSPIRATIONAL TO SEE HOW FAST WE CAN MOVE AS A PEOPLE.   I HAD TO GIVE…,104811.0,12989,169686021,ye,kanyewest,32253242.0,dababy turned verse around quick inspirational see fast move people give,Anxiety,19.10.2020,06:15:33,anxiety,anxiety,25,70,anxiety,1.9599999999999995
144,We got love,7360.0,1354,169686021,ye,kanyewest,29337530.0,got love,Neutral,16.10.2018,10:01:50,neutral,neutral,50,40,neutral,-14.38
145,"just reached HARVEY we’re going to TMZ 2mrw morning 100 strong. We need strong beings dancers. Unprogrammed to bring love 

#wegotlove",8699.0,799,169686021,ye,kanyewest,29337530.0,reached harvey going tmz mrw morning strong need strong beings dancers unprogrammed bring love wegotlove,Joy,30.09.2018,18:03:31,joy,joy,90,80,joy,83.72
146,Free thinkers don't fear retaliation for your thoughts.  The traditional thinkers are only using thoughts and words…,97241.0,26579,169686021,ye,kanyewest,29337530.0,free thinkers dont fear retaliation thoughts traditional thinkers using thoughts words,Confidence,25.04.2018,16:21:55,confidence,confidence,70,60,confidence,35.92000000000001
147,Bro stop,82577.0,32253,169686021,ye,kanyewest,29337530.0,bro stop,Sadness,14.12.2018,03:04:10,sadness,sadness,20,40,sadness,-45.84
148,relearning how to code.  I knew how to in 7th grade when I was programming a video game,59063.0,6251,169686021,ye,kanyewest,29337530.0,relearning code knew th grade programming video game,Disappointment,22.09.2018,13:47:09,disappointment,disappointment,35,45,disappointment,-23.970000000000002
149,"Shaq is in business with Jamie Salter    

Jaimie first said he’s 50/50 with David Beckham and 50/50 with Shaq…",55793.0,3858,169686021,ye,kanyewest,32258710.0,shaq business jamie salter jaimie first said hes david beckham shaq,Curiosity,04.11.2022,01:12:49,curiosity,curiosity,55,55,curiosity,13.450000000000001
150,I love my wife      My family must live next to me        It’s not up to E or NBC anymore,0.0,0,169686021,ye,kanyewest,29920360.0,love wife family must live next e nbc anymore,Motivation,21.07.2020,02:37:41,motivation,motivation,75,85,motivation,74.63000000000001
151,We need to show the world that we will speak without someone ending up dead or in jail,28813.0,4344,169686021,ye,kanyewest,29337530.0,need show world speak without someone ending dead jail,Curiosity,14.12.2018,03:10:23,curiosity,curiosity,55,55,curiosity,12.950000000000001
152,Now that the album is finally finished it’s back to Good Fridays.,54792.0,42332,169686021,,,,album finally finished back good fridays,Admiration,12.02.2016,15:55:51,admiration,admiration,75,55,admiration,34.49
153,Having your amount of likes on display for the world to see and judge is like showing how much money you have in th…,66153.0,12446,169686021,ye,kanyewest,29337530.0,amount likes display world see judge like showing much money th,Neutral,22.09.2018,17:16:27,neutral,neutral,50,40,neutral,-14.38
154,This is year one. We can't ad empathy to MAGA by hating. We can only ad empathy with love and time and truly hearing all sides,43431.0,6427,169686021,ye,kanyewest,29337530.0,year one cant ad empathy maga hating ad empathy love time truly hearing sides,Confidence,26.04.2018,17:18:41,confidence,confidence,70,60,confidence,35.92000000000001
155,RESCHEDULING ATLANTA FAMOUS VIEWINGS FOR TONIGHT STARTING AT PEACHTREE STREET AND 11TH STREET NE @ 10:30PM,5064.0,1226,169686021,,,,rescheduling atlanta famous viewings tonight starting peachtree street th street ne pm,Admiration,04.07.2016,23:55:14,admiration,admiration,75,55,admiration,34.49
156,On God,0.0,0,169686021,ye,kanyewest,29874695.0,god,Optimism,21.07.2020,02:07:59,optimism,optimism,80,65,optimism,52.92999999999999
157,THESE BRING ME BACK TO MY CHILDHOOD ... GROWING UP ON ANIME ... I NEED A PAIR,73256.0,4946,169686021,ye,kanyewest,30905763.0,bring back childhood growing anime need pair,Inspiration,20.08.2020,18:11:18,inspiration,inspiration,85,75,inspiration,71.77
158,Material for Merch stand #goodjobwillo,11678.0,2474,169686021,,,,material merch stand goodjobwillo,Optimism,09.02.2016,22:17:02,optimism,optimism,80,65,optimism,53.129999999999995
159,Download the @WAV_Media app  to watch the livestream of the KIDS SEE GHOSTS listening party tonight @ 8pm PST,19100.0,3777,169686021,ye,kanyewest,29337530.0,download wavmedia app watch livestream kids see ghosts listening party tonight pm pst,Determination,08.06.2018,01:00:27,determination,determination,70,80,determination,62.680000000000014
160,Everybody knows somebody,26007.0,5513,169686021,ye,kanyewest,29337530.0,everybody knows somebody,Inspiration,14.12.2018,02:54:50,inspiration,inspiration,85,75,inspiration,71.27
161,"@KimKardashian    You’re stunning. 

I will keep trying to make things that can express how beautiful you are insid…",19276.0,3841,169686021,ye,kanyewest,29337530.0,kimkardashian youre stunning keep trying make things express beautiful insid,Optimism,20.10.2018,17:50:09,optimism,optimism,80,65,optimism,53.129999999999995
162,THE WEST WING #2020VISION,93570.0,8476,169686021,ye,kanyewest,30911801.0,west wing vision,Neutral,19.07.2020,15:33:59,neutral,neutral,50,40,neutral,-14.88
163,so lit 🔥🔥🔥,90710.0,12073,169686021,ye,kanyewest,29337530.0,lit,Joy,30.09.2018,19:07:43,joy,joy,90,80,joy,82.72
164,I saw a pre-screening of Pacific Rim yesterday and it's easily one of my favorite movies of all time.,8110.0,9508,169686021,,,,saw prescreening pacific rim yesterday easily one favorite movies time,Gratitude,04.07.2013,05:30:14,gratitude,gratitude,85,55,gratitude,45.01
165,Let’s get it big bro ... you and Michael passed so we can live,25462.0,3332,169686021,ye,kanyewest,31006121.0,lets get big bro michael passed live,Pride,16.09.2020,01:54:29,pride,pride,65,70,pride,44.04
166,We are Gods,104559.0,26805,169686021,ye,kanyewest,29337530.0,gods,Neutral,08.09.2018,12:08:24,neutral,neutral,50,40,neutral,-14.88
167,the reason why I brought up the 400 years point is because we can't be mentally imprisoned for another 400 years. W…,0.0,0,169686021,KANYE WEST,kanyewest,28145750.0,reason brought years point cant mentally imprisoned another years w,Optimism,01.05.2018,23:56:50,optimism,optimism,80,65,optimism,53.129999999999995
168,8th   They want to control us with money and perception and mute the culture,37038.0,26496,169686021,,,,th want control us money perception mute culture,Outrage,12.02.2016,14:11:47,outrage,outrage,10,95,outrage,19.130000000000003
169,I need prayer I need coverage as I go into battle      Everyone please pray for me ... you know what the system nev…,59555.0,7133,169686021,ye,kanyewest,31002959.0,need prayer need coverage go battle everyone please pray know system nev,Embarrassment,16.09.2020,13:35:18,embarrassment,embarrassment,35,60,embarrassment,-3.8999999999999995
170,Apparently Jeff Harleston is very hurt and frustrated       Now he knows how all us artist feel       Isn’t he the…,18753.0,1107,169686021,ye,kanyewest,30995640.0,apparently jeff harleston hurt frustrated knows us artist feel isnt,Calm,25.09.2020,01:31:55,calm,calm,75,25,calm,-8.65
171,I’m happy that I now know that KK means weed…  please excuse the confusion …  now back to #WAVES,129670.0,77071,169686021,,,,im happy know kk means weed please excuse confusion back waves,Determination,27.01.2016,20:51:05,determination,determination,70,80,determination,62.680000000000014
172,Coming soon 🕊,48258.0,2834,169686021,ye,kanyewest,30905763.0,coming soon,Neutral,09.08.2020,03:55:29,neutral,neutral,50,40,neutral,-14.38
173,"WE ARE HERE TO COMPLETE THE REVOLUTION 

WE ARE ARE BUILDING THE FUTURE",28505.0,1919,169686021,ye,kanyewest,32253242.0,complete revolution building future,Neutral,26.09.2020,13:22:07,neutral,neutral,50,40,neutral,-14.88
174,love everyone,106915.0,34630,169686021,ye,kanyewest,29337530.0,love everyone,Neutral,27.07.2018,17:16:14,neutral,neutral,50,40,neutral,-13.88
175,I need an army of angels to cover me while I pull this sword out of the stone ... I need everyone’s prayers ... I p…,31300.0,3675,169686021,ye,kanyewest,30982812.0,need army angels cover pull sword stone need everyones prayers p,Neutral,16.09.2020,01:20:48,neutral,neutral,50,40,neutral,-14.88
176,In the streaming world master ownership is everything... that is the bulk of the income ... in COVID artist need ou…,26168.0,2959,169686021,ye,kanyewest,30982812.0,streaming world master ownership everything bulk income covid artist need ou,Love,16.09.2020,01:16:19,love,love,90,70,love,70.34000000000002
177,...Frank album on repeat👌,224963.0,124673,169686021,,,,frank album repeat,Gratitude,21.08.2016,22:33:14,gratitude,gratitude,85,55,gratitude,44.51
178,Feeling like Robin Hood…,12348.0,5284,169686021,,,,feeling like robin hood,Joy,09.03.2016,01:03:37,joy,joy,90,80,joy,83.72
179,We appreciate all the real ones who made it through 2018 with us    Thank goodness for all of our fans and supporters,35500.0,4574,169686021,ye,kanyewest,29792507.0,appreciate real ones made us thank goodness fans supporters,Inspiration,31.12.2018,03:56:03,inspiration,inspiration,85,75,inspiration,71.77
180,Since the pool line he’s been trying to poke at me and fuck with me,24562.0,3738,169686021,ye,kanyewest,29337530.0,since pool line hes trying poke fuck,Defiance,14.12.2018,02:51:36,defiance,defiance,40,85,defiance,37.309999999999995
181,I'm supporting the Democratic ticket in these midterms,16793.0,8754,169686021,,,,im supporting democratic ticket midterms,Confidence,04.11.2014,23:21:43,confidence,confidence,70,60,confidence,35.92000000000001
182,WE’RE GONIG TO TRANSPARENTLY CHANGE EVERY ALBUM DEAL EVERY PUBLISHING DEAL EVERY MERCH DEAL EVERY TOURING DEAL EXCE…,115809.0,11540,169686021,ye,kanyewest,30980574.0,gonig transparently change every album deal every publishing deal every merch deal every touring deal exce,Neutral,18.09.2020,20:38:53,neutral,neutral,50,40,neutral,-14.88
183,Let’s stop killing each other ... let’s show God that we are Gods people ... my ego gets the best of me too... God…,96327.0,16033,169686021,ye,kanyewest,30905763.0,lets stop killing lets show god gods people ego gets best god,Contemplation,15.09.2020,00:43:49,contemplation,contemplation,50,40,contemplation,-14.88
184,"I will work on this ""book"" when I feel it. When We sit still in the mornings We get hit with so many ideas and so m…",68730.0,10466,169686021,ye,kanyewest,29337530.0,work book feel sit still mornings get hit many ideas,Admiration,18.04.2018,15:21:44,admiration,admiration,75,55,admiration,34.49
185,can't wait to meet,24479.0,2289,169686021,,,,cant wait meet,Determination,25.04.2018,22:48:38,determination,determination,70,80,determination,61.680000000000014
186,need a slide emoji,16535.0,1411,169686021,ye,kanyewest,29337530.0,need slide emoji,Joy,22.09.2018,15:14:14,joy,joy,90,80,joy,82.72
187,"“Be anxious about nothing, but in everything, by prayer and supplication with thanksgiving, let your requests be ma…",34883.0,8751,169686021,ye,kanyewest,29337530.0,anxious nothing everything prayer supplication thanksgiving let requests,Neutral,28.10.2018,16:27:12,neutral,neutral,50,40,neutral,-14.38
188,First music video that is also an ad campaign directed by Steven Klein for @BALMAIN,15289.0,4267,169686021,,,,first music video also ad campaign directed steven klein balmain,Pride,01.08.2016,03:32:15,pride,pride,65,70,pride,44.04
189,I VOTED 🇺🇸,258405.0,9323,169686021,ye,kanyewest,32253242.0,voted,Optimism,03.11.2020,20:53:31,optimism,optimism,80,65,optimism,53.129999999999995
190,I’M GOING TO PERSONALLY SEE TO IT THAT TAYLOR SWIFT  GETS HER MASTERS BACK.   SCOOTER IS A CLOSE FAMILY FRIEND,154981.0,11239,169686021,ye,kanyewest,30975797.0,im going personally see taylor swift gets masters back scooter close family friend,Joy,18.09.2020,20:20:10,joy,joy,90,80,joy,83.72
